index,ipa,alphabet,score_abrupt-continuous,score_beautiful-ugly,score_big-small,score_dangerous-safe,score_delicate-rugged,score_exciting-calming,score_fast-slow,score_good-bad,score_happy-sad,score_hard-soft,score_harsh-mellow,score_heavy-light,score_inhibited-free,score_interesting-uninteresting,score_masculine-feminine,score_ordinary-unique,score_passive-active,score_pleasant-unpleasant,score_realistic-fantastical,score_sharp-round,score_simple-complex,score_solid-nonsolid,score_strong-weak,score_tense-relaxed
1871,ɡejʃow,gayshow,0.0,-0.054966666666666664,0.052366666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.06366666666666666,0.0,0.06683333333333334,0.0,0.0,0.11366666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1872,ɡejbi,gaybee,0.0,0.07854,0.06907999999999999,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0,0.0,-0.0016599999999999948,0.0,0.053959999999999994,0.0045860000000000015,0.0,0.06096,0.0,-0.05488,-0.011162000000000005,0.0,0.0,0.0,0.0
1873,ɡejbej,gaybaye,0.0,0.06545,-0.06330000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06266666666666666,0.0,0.04496666666666666,-0.07383333333333333,0.0,0.0,0.0,0.0,0.07633166666666667,0.0,0.0,0.0,0.0
1874,ɡejbow,gaybow,0.0,0.06545,-0.06330000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06266666666666666,0.0,0.04496666666666666,-0.07383333333333333,0.0,0.0,0.0,0.0,0.07633166666666667,0.0,0.0,0.0,0.0
1875,ɡejdi,gaydee,0.0,0.07854,0.06907999999999999,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0,0.0,-0.0016599999999999948,0.0,0.053959999999999994,0.0045860000000000015,0.0,0.06096,0.0,-0.05488,-0.011162000000000005,0.0,0.0,0.0,0.0
1876,ɡejdej,gaydaye,0.0,0.06545,-0.06330000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06266666666666666,0.0,0.04496666666666666,-0.07383333333333333,0.0,0.0,0.0,0.0,0.07633166666666667,0.0,0.0,0.0,0.0
1877,ɡejdow,gaydow,0.0,0.06545,-0.06330000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06266666666666666,0.0,0.04496666666666666,-0.07383333333333333,0.0,0.0,0.0,0.0,0.07633166666666667,0.0,0.0,0.0,0.0
1878,ɡejɡi,gayggee,0.0,0.0,0.14504,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0,0.0,0.07354000000000001,0.0,0.0,0.093186,0.0,0.06096,0.0,-0.05488,-0.10276,0.0,0.0,0.0,0.0
1879,ɡejɡej,gaygaye,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1880,ɡejɡow,gaygow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1881,ɡejpi,gaypee,-0.0982,0.0,0.14504,-0.0751,0.096,-0.15245999999999998,-0.17951999999999999,0.0,-0.08246,-0.11779999999999999,-0.09696,0.07354000000000001,-0.08209999999999999,0.0,-0.04201400000000001,0.0,0.06096,0.0,-0.124148,-0.23278400000000002,0.0,-0.0822,-0.04588,-0.09952
1882,ɡejpej,gaypaye,-0.08183333333333333,0.0,0.0,-0.06258333333333334,0.08,-0.06926666666666667,-0.06518333333333333,0.0,0.0,-0.09816666666666667,-0.0808,0.0,-0.06841666666666667,0.0,-0.11266666666666668,0.0,0.0,0.0,-0.05772333333333333,-0.10835333333333334,0.0,-0.06849999999999999,-0.038233333333333334,-0.08293333333333333
1883,ɡejpow,gaypow,-0.08183333333333333,0.0,0.0,-0.06258333333333334,0.08,-0.06926666666666667,-0.06518333333333333,0.0,0.0,-0.09816666666666667,-0.0808,0.0,-0.06841666666666667,0.0,-0.11266666666666668,0.0,0.0,0.0,-0.05772333333333333,-0.10835333333333334,0.0,-0.06849999999999999,-0.038233333333333334,-0.08293333333333333
1884,ɡejti,gaytee,-0.0982,0.0,0.14504,-0.0751,0.096,-0.15245999999999998,-0.17951999999999999,0.0,-0.08246,-0.11779999999999999,-0.09696,0.07354000000000001,-0.08209999999999999,0.0,-0.04201400000000001,0.0,0.06096,0.0,-0.124148,-0.23278400000000002,0.0,-0.0822,-0.04588,-0.09952
1885,ɡejtej,gaytaye,-0.08183333333333333,0.0,0.0,-0.06258333333333334,0.08,-0.06926666666666667,-0.06518333333333333,0.0,0.0,-0.09816666666666667,-0.0808,0.0,-0.06841666666666667,0.0,-0.11266666666666668,0.0,0.0,0.0,-0.05772333333333333,-0.10835333333333334,0.0,-0.06849999999999999,-0.038233333333333334,-0.08293333333333333
1886,ɡejtow,gaytow,-0.08183333333333333,0.0,0.0,-0.06258333333333334,0.08,-0.06926666666666667,-0.06518333333333333,0.0,0.0,-0.09816666666666667,-0.0808,0.0,-0.06841666666666667,0.0,-0.11266666666666668,0.0,0.0,0.0,-0.05772333333333333,-0.10835333333333334,0.0,-0.06849999999999999,-0.038233333333333334,-0.08293333333333333
1887,ɡejki,gaykee,-0.0982,0.0,0.14504,-0.0751,0.096,-0.15245999999999998,-0.17951999999999999,0.0,-0.08246,-0.11779999999999999,-0.09696,0.07354000000000001,-0.08209999999999999,0.0,-0.04201400000000001,0.0,0.06096,0.0,-0.124148,-0.23278400000000002,0.0,-0.0822,-0.04588,-0.09952
1888,ɡejkej,gaykaye,-0.08183333333333333,0.0,0.0,-0.06258333333333334,0.08,-0.06926666666666667,-0.06518333333333333,0.0,0.0,-0.09816666666666667,-0.0808,0.0,-0.06841666666666667,0.0,-0.11266666666666668,0.0,0.0,0.0,-0.05772333333333333,-0.10835333333333334,0.0,-0.06849999999999999,-0.038233333333333334,-0.08293333333333333
1889,ɡejkow,gayko,-0.08183333333333333,0.0,0.0,-0.06258333333333334,0.08,-0.06926666666666667,-0.06518333333333333,0.0,0.0,-0.09816666666666667,-0.0808,0.0,-0.06841666666666667,0.0,-0.11266666666666668,0.0,0.0,0.0,-0.05772333333333333,-0.10835333333333334,0.0,-0.06849999999999999,-0.038233333333333334,-0.08293333333333333
1890,ɡɑli,gahlee,0.2125,-0.09575,0.31084999999999996,0.13895,-0.22625,0.130325,0.0557,0.0,-0.103075,0.22225,0.22455,0.249925,0.1304,0.0,0.2984825,-0.0865,-0.086325,0.0,-0.0686,0.12197249999999998,-0.187795,0.18525,0.158975,0.165775
1891,ɡɑlej,gahlaye,0.16999999999999998,-0.0766,0.10364,0.11116,-0.181,0.1736,0.14586,0.0,0.0,0.1778,0.17964,0.1264,0.10432,0.0,0.1456,-0.0692,-0.13002,0.0,0.0,0.200338,-0.15023599999999998,0.1482,0.12718000000000002,0.13262000000000002
1892,ɡɑlow,gahlow,0.16999999999999998,-0.0766,0.10364,0.11116,-0.181,0.1736,0.14586,0.0,0.0,0.1778,0.17964,0.1264,0.10432,0.0,0.1456,-0.0692,-0.13002,0.0,0.0,0.200338,-0.15023599999999998,0.1482,0.12718000000000002,0.13262000000000002
1893,ɡɑmi,gahmee,0.2125,-0.09575,0.31084999999999996,0.13895,-0.22625,0.130325,0.0557,0.0,-0.103075,0.22225,0.22455,0.249925,0.1304,0.0,0.2984825,-0.0865,-0.086325,0.0,-0.0686,0.12197249999999998,-0.187795,0.18525,0.158975,0.165775
1894,ɡɑmej,gahmaye,0.16999999999999998,-0.0766,0.10364,0.11116,-0.181,0.1736,0.14586,0.0,0.0,0.1778,0.17964,0.1264,0.10432,0.0,0.1456,-0.0692,-0.13002,0.0,0.0,0.200338,-0.15023599999999998,0.1482,0.12718000000000002,0.13262000000000002
1895,ɡɑmow,gahmow,0.16999999999999998,-0.0766,0.10364,0.11116,-0.181,0.1736,0.14586,0.0,0.0,0.1778,0.17964,0.1264,0.10432,0.0,0.1456,-0.0692,-0.13002,0.0,0.0,0.200338,-0.15023599999999998,0.1482,0.12718000000000002,0.13262000000000002
1896,ɡɑni,gahnee,0.2125,-0.09575,0.31084999999999996,0.13895,-0.22625,0.130325,0.0557,0.0,-0.103075,0.22225,0.22455,0.249925,0.1304,0.0,0.2984825,-0.0865,-0.086325,0.0,-0.0686,0.12197249999999998,-0.187795,0.18525,0.158975,0.165775
1897,ɡɑnej,gahnaye,0.16999999999999998,-0.0766,0.10364,0.11116,-0.181,0.1736,0.14586,0.0,0.0,0.1778,0.17964,0.1264,0.10432,0.0,0.1456,-0.0692,-0.13002,0.0,0.0,0.200338,-0.15023599999999998,0.1482,0.12718000000000002,0.13262000000000002
1898,ɡɑnow,gahnow,0.16999999999999998,-0.0766,0.10364,0.11116,-0.181,0.1736,0.14586,0.0,0.0,0.1778,0.17964,0.1264,0.10432,0.0,0.1456,-0.0692,-0.13002,0.0,0.0,0.200338,-0.15023599999999998,0.1482,0.12718000000000002,0.13262000000000002
1899,ɡɑvi,gahvee,0.0,0.0,0.1813,0.0,0.0,-0.086675,-0.126625,0.0,-0.103075,0.0,0.0,0.091925,0.0,0.0,0.1164825,0.0,0.0762,0.0,-0.0686,-0.12845,0.0,0.0,0.0,0.0
1900,ɡɑvej,gahvaye,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1901,ɡɑvow,gahvow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1902,ɡɑði,gahthey,0.0,0.0,0.1813,0.0,0.0,-0.086675,-0.126625,0.0,-0.103075,0.0,0.0,0.091925,0.0,0.0,0.1164825,0.0,0.0762,0.0,-0.0686,-0.12845,0.0,0.0,0.0,0.0
1903,ɡɑðej,gah-they,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1904,ɡɑðow,gah-though,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1905,ɡɑzi,gahzee,0.0,0.0,0.1813,0.0,0.0,-0.086675,-0.126625,0.0,-0.103075,0.0,0.0,0.091925,0.0,0.0,0.1164825,0.0,0.0762,0.0,-0.0686,-0.12845,0.0,0.0,0.0,0.0
1906,ɡɑzej,gahzaye,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1907,ɡɑzow,gahzow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1908,ɡɑfi,gahfee,0.0,-0.08245,0.25984999999999997,0.0,0.0,-0.086675,-0.126625,0.0,-0.103075,0.0955,0.0,0.192175,0.0,0.0,0.28698250000000003,0.0,0.0762,0.0,-0.0686,-0.12845,0.0,0.0,0.0,0.0
1909,ɡɑfej,gahfaye,0.0,-0.06595999999999999,0.06284,0.0,0.0,0.0,0.0,0.0,0.0,0.0764,0.0,0.08020000000000001,0.0,0.0,0.13640000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1910,ɡɑfow,gahfow,0.0,-0.06595999999999999,0.06284,0.0,0.0,0.0,0.0,0.0,0.0,0.0764,0.0,0.08020000000000001,0.0,0.0,0.13640000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1911,ɡɑsi,gahsee,0.0,-0.08245,0.25984999999999997,0.0,0.0,-0.086675,-0.126625,0.0,-0.103075,0.0955,0.0,0.192175,0.0,0.0,0.28698250000000003,0.0,0.0762,0.0,-0.0686,-0.12845,0.0,0.0,0.0,0.0
1912,ɡɑsej,gahsaye,0.0,-0.06595999999999999,0.06284,0.0,0.0,0.0,0.0,0.0,0.0,0.0764,0.0,0.08020000000000001,0.0,0.0,0.13640000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1913,ɡɑsow,gahsow,0.0,-0.06595999999999999,0.06284,0.0,0.0,0.0,0.0,0.0,0.0,0.0764,0.0,0.08020000000000001,0.0,0.0,0.13640000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1914,ɡɑʃi,gahshee,0.0,-0.08245,0.25984999999999997,0.0,0.0,-0.086675,-0.126625,0.0,-0.103075,0.0955,0.0,0.192175,0.0,0.0,0.28698250000000003,0.0,0.0762,0.0,-0.0686,-0.12845,0.0,0.0,0.0,0.0
1915,ɡɑʃej,gahshaye,0.0,-0.06595999999999999,0.06284,0.0,0.0,0.0,0.0,0.0,0.0,0.0764,0.0,0.08020000000000001,0.0,0.0,0.13640000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1916,ɡɑʃow,gahshow,0.0,-0.06595999999999999,0.06284,0.0,0.0,0.0,0.0,0.0,0.0,0.0764,0.0,0.08020000000000001,0.0,0.0,0.13640000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1917,ɡɑbi,gahbee,0.0,0.098175,0.08634999999999998,0.0,0.0,-0.086675,-0.126625,0.0,-0.103075,0.0,0.0,-0.0020749999999999935,0.0,0.06745,0.0057325000000000015,0.0,0.0762,0.0,-0.0686,-0.013952500000000007,0.0,0.0,0.0,0.0
1918,ɡɑbej,gahbaye,0.0,0.07854,-0.07596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0752,0.0,0.053959999999999994,-0.0886,0.0,0.0,0.0,0.0,0.091598,0.0,0.0,0.0,0.0
1919,ɡɑbow,gahbow,0.0,0.07854,-0.07596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0752,0.0,0.053959999999999994,-0.0886,0.0,0.0,0.0,0.0,0.091598,0.0,0.0,0.0,0.0
1920,ɡɑdi,gahdee,0.0,0.098175,0.08634999999999998,0.0,0.0,-0.086675,-0.126625,0.0,-0.103075,0.0,0.0,-0.0020749999999999935,0.0,0.06745,0.0057325000000000015,0.0,0.0762,0.0,-0.0686,-0.013952500000000007,0.0,0.0,0.0,0.0
1921,ɡɑdej,gahdaye,0.0,0.07854,-0.07596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0752,0.0,0.053959999999999994,-0.0886,0.0,0.0,0.0,0.0,0.091598,0.0,0.0,0.0,0.0
1922,ɡɑdow,gahdow,0.0,0.07854,-0.07596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0752,0.0,0.053959999999999994,-0.0886,0.0,0.0,0.0,0.0,0.091598,0.0,0.0,0.0,0.0
1923,ɡɑɡi,gahggee,0.0,0.0,0.1813,0.0,0.0,-0.086675,-0.126625,0.0,-0.103075,0.0,0.0,0.091925,0.0,0.0,0.1164825,0.0,0.0762,0.0,-0.0686,-0.12845,0.0,0.0,0.0,0.0
1924,ɡɑɡej,gahgaye,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1925,ɡɑɡow,gahgow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1926,ɡɑpi,gahpee,-0.12275,0.0,0.1813,-0.093875,0.12,-0.190575,-0.2244,0.0,-0.103075,-0.14725,-0.1212,0.091925,-0.102625,0.0,-0.05251750000000001,0.0,0.0762,0.0,-0.155185,-0.29098,0.0,-0.10275,-0.05735,-0.1244
1927,ɡɑpej,gahpaye,-0.0982,0.0,0.0,-0.0751,0.096,-0.08312,-0.07822,0.0,0.0,-0.11779999999999999,-0.09696,0.0,-0.08209999999999999,0.0,-0.13520000000000001,0.0,0.0,0.0,-0.069268,-0.130024,0.0,-0.0822,-0.04588,-0.09952
1928,ɡɑpow,gahpow,-0.0982,0.0,0.0,-0.0751,0.096,-0.08312,-0.07822,0.0,0.0,-0.11779999999999999,-0.09696,0.0,-0.08209999999999999,0.0,-0.13520000000000001,0.0,0.0,0.0,-0.069268,-0.130024,0.0,-0.0822,-0.04588,-0.09952
1929,ɡɑti,gahtee,-0.12275,0.0,0.1813,-0.093875,0.12,-0.190575,-0.2244,0.0,-0.103075,-0.14725,-0.1212,0.091925,-0.102625,0.0,-0.05251750000000001,0.0,0.0762,0.0,-0.155185,-0.29098,0.0,-0.10275,-0.05735,-0.1244
1930,ɡɑtej,gahtaye,-0.0982,0.0,0.0,-0.0751,0.096,-0.08312,-0.07822,0.0,0.0,-0.11779999999999999,-0.09696,0.0,-0.08209999999999999,0.0,-0.13520000000000001,0.0,0.0,0.0,-0.069268,-0.130024,0.0,-0.0822,-0.04588,-0.09952
1931,ɡɑtow,gahtow,-0.0982,0.0,0.0,-0.0751,0.096,-0.08312,-0.07822,0.0,0.0,-0.11779999999999999,-0.09696,0.0,-0.08209999999999999,0.0,-0.13520000000000001,0.0,0.0,0.0,-0.069268,-0.130024,0.0,-0.0822,-0.04588,-0.09952
1932,ɡɑki,gahkee,-0.12275,0.0,0.1813,-0.093875,0.12,-0.190575,-0.2244,0.0,-0.103075,-0.14725,-0.1212,0.091925,-0.102625,0.0,-0.05251750000000001,0.0,0.0762,0.0,-0.155185,-0.29098,0.0,-0.10275,-0.05735,-0.1244
1933,ɡɑkej,gahkaye,-0.0982,0.0,0.0,-0.0751,0.096,-0.08312,-0.07822,0.0,0.0,-0.11779999999999999,-0.09696,0.0,-0.08209999999999999,0.0,-0.13520000000000001,0.0,0.0,0.0,-0.069268,-0.130024,0.0,-0.0822,-0.04588,-0.09952
1934,ɡɑkow,gahko,-0.0982,0.0,0.0,-0.0751,0.096,-0.08312,-0.07822,0.0,0.0,-0.11779999999999999,-0.09696,0.0,-0.08209999999999999,0.0,-0.13520000000000001,0.0,0.0,0.0,-0.069268,-0.130024,0.0,-0.0822,-0.04588,-0.09952
1935,ɡowli,goelee,0.16999999999999998,-0.0766,0.24867999999999996,0.11116,-0.181,0.10425999999999999,0.04456,0.0,-0.08246,0.1778,0.17964,0.19994,0.10432,0.0,0.238786,-0.0692,-0.06906,0.0,-0.05488,0.09757799999999998,-0.15023599999999998,0.1482,0.12718000000000002,0.13262000000000002
1936,ɡowlej,goelaye,0.14166666666666666,-0.06383333333333334,0.08636666666666666,0.09263333333333333,-0.15083333333333335,0.14466666666666667,0.12154999999999999,0.0,0.0,0.14816666666666667,0.1497,0.10533333333333333,0.08693333333333332,0.0,0.12133333333333333,-0.057666666666666665,-0.10835,0.0,0.0,0.16694833333333334,-0.12519666666666665,0.1235,0.10598333333333333,0.11051666666666667
1937,ɡowlow,goelow,0.14166666666666666,-0.06383333333333334,0.08636666666666666,0.09263333333333333,-0.15083333333333335,0.14466666666666667,0.12154999999999999,0.0,0.0,0.14816666666666667,0.1497,0.10533333333333333,0.08693333333333332,0.0,0.12133333333333333,-0.057666666666666665,-0.10835,0.0,0.0,0.16694833333333334,-0.12519666666666665,0.1235,0.10598333333333333,0.11051666666666667
1938,ɡowmi,goemee,0.16999999999999998,-0.0766,0.24867999999999996,0.11116,-0.181,0.10425999999999999,0.04456,0.0,-0.08246,0.1778,0.17964,0.19994,0.10432,0.0,0.238786,-0.0692,-0.06906,0.0,-0.05488,0.09757799999999998,-0.15023599999999998,0.1482,0.12718000000000002,0.13262000000000002
1939,ɡowmej,goemaye,0.14166666666666666,-0.06383333333333334,0.08636666666666666,0.09263333333333333,-0.15083333333333335,0.14466666666666667,0.12154999999999999,0.0,0.0,0.14816666666666667,0.1497,0.10533333333333333,0.08693333333333332,0.0,0.12133333333333333,-0.057666666666666665,-0.10835,0.0,0.0,0.16694833333333334,-0.12519666666666665,0.1235,0.10598333333333333,0.11051666666666667
1940,ɡowmow,goemow,0.14166666666666666,-0.06383333333333334,0.08636666666666666,0.09263333333333333,-0.15083333333333335,0.14466666666666667,0.12154999999999999,0.0,0.0,0.14816666666666667,0.1497,0.10533333333333333,0.08693333333333332,0.0,0.12133333333333333,-0.057666666666666665,-0.10835,0.0,0.0,0.16694833333333334,-0.12519666666666665,0.1235,0.10598333333333333,0.11051666666666667
1941,ɡowni,goanee,0.16999999999999998,-0.0766,0.24867999999999996,0.11116,-0.181,0.10425999999999999,0.04456,0.0,-0.08246,0.1778,0.17964,0.19994,0.10432,0.0,0.238786,-0.0692,-0.06906,0.0,-0.05488,0.09757799999999998,-0.15023599999999998,0.1482,0.12718000000000002,0.13262000000000002
1942,ɡownej,goanaye,0.14166666666666666,-0.06383333333333334,0.08636666666666666,0.09263333333333333,-0.15083333333333335,0.14466666666666667,0.12154999999999999,0.0,0.0,0.14816666666666667,0.1497,0.10533333333333333,0.08693333333333332,0.0,0.12133333333333333,-0.057666666666666665,-0.10835,0.0,0.0,0.16694833333333334,-0.12519666666666665,0.1235,0.10598333333333333,0.11051666666666667
1943,ɡownow,goanow,0.14166666666666666,-0.06383333333333334,0.08636666666666666,0.09263333333333333,-0.15083333333333335,0.14466666666666667,0.12154999999999999,0.0,0.0,0.14816666666666667,0.1497,0.10533333333333333,0.08693333333333332,0.0,0.12133333333333333,-0.057666666666666665,-0.10835,0.0,0.0,0.16694833333333334,-0.12519666666666665,0.1235,0.10598333333333333,0.11051666666666667
1944,ɡowvi,goevee,0.0,0.0,0.14504,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0,0.0,0.07354000000000001,0.0,0.0,0.093186,0.0,0.06096,0.0,-0.05488,-0.10276,0.0,0.0,0.0,0.0
1945,ɡowvej,goevaye,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1946,ɡowvow,goevow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1947,ɡowði,goethey,0.0,0.0,0.14504,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0,0.0,0.07354000000000001,0.0,0.0,0.093186,0.0,0.06096,0.0,-0.05488,-0.10276,0.0,0.0,0.0,0.0
1948,ɡowðej,goe-they,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1949,ɡowðow,goe-though,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1950,ɡowzi,goezee,0.0,0.0,0.14504,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0,0.0,0.07354000000000001,0.0,0.0,0.093186,0.0,0.06096,0.0,-0.05488,-0.10276,0.0,0.0,0.0,0.0
1951,ɡowzej,goezaye,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1952,ɡowzow,goezow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1953,ɡowfi,goefee,0.0,-0.06595999999999999,0.20787999999999998,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0764,0.0,0.15374000000000002,0.0,0.0,0.229586,0.0,0.06096,0.0,-0.05488,-0.10276,0.0,0.0,0.0,0.0
1954,ɡowfej,goefaye,0.0,-0.054966666666666664,0.052366666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.06366666666666666,0.0,0.06683333333333334,0.0,0.0,0.11366666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1955,ɡowfow,goefow,0.0,-0.054966666666666664,0.052366666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.06366666666666666,0.0,0.06683333333333334,0.0,0.0,0.11366666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956,ɡowsi,goesee,0.0,-0.06595999999999999,0.20787999999999998,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0764,0.0,0.15374000000000002,0.0,0.0,0.229586,0.0,0.06096,0.0,-0.05488,-0.10276,0.0,0.0,0.0,0.0
1957,ɡowsej,goesaye,0.0,-0.054966666666666664,0.052366666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.06366666666666666,0.0,0.06683333333333334,0.0,0.0,0.11366666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1958,ɡowsow,goesow,0.0,-0.054966666666666664,0.052366666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.06366666666666666,0.0,0.06683333333333334,0.0,0.0,0.11366666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959,ɡowʃi,goeshee,0.0,-0.06595999999999999,0.20787999999999998,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0764,0.0,0.15374000000000002,0.0,0.0,0.229586,0.0,0.06096,0.0,-0.05488,-0.10276,0.0,0.0,0.0,0.0
1960,ɡowʃej,goeshaye,0.0,-0.054966666666666664,0.052366666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.06366666666666666,0.0,0.06683333333333334,0.0,0.0,0.11366666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,ɡowʃow,goeshow,0.0,-0.054966666666666664,0.052366666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.06366666666666666,0.0,0.06683333333333334,0.0,0.0,0.11366666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1962,ɡowbi,goebee,0.0,0.07854,0.06907999999999999,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0,0.0,-0.0016599999999999948,0.0,0.053959999999999994,0.0045860000000000015,0.0,0.06096,0.0,-0.05488,-0.011162000000000005,0.0,0.0,0.0,0.0
1963,ɡowbej,goebaye,0.0,0.06545,-0.06330000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06266666666666666,0.0,0.04496666666666666,-0.07383333333333333,0.0,0.0,0.0,0.0,0.07633166666666667,0.0,0.0,0.0,0.0
1964,ɡowbow,goebow,0.0,0.06545,-0.06330000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06266666666666666,0.0,0.04496666666666666,-0.07383333333333333,0.0,0.0,0.0,0.0,0.07633166666666667,0.0,0.0,0.0,0.0
1965,ɡowdi,goedee,0.0,0.07854,0.06907999999999999,0.0,0.0,-0.06934,-0.10129999999999999,0.0,-0.08246,0.0,0.0,-0.0016599999999999948,0.0,0.053959999999999994,0.0045860000000000015,0.0,0.06096,0.0,-0.05488,-0.011162000000000005,0.0,0.0,0.0,0.0
